Text,Sentiment,Timestamp,User,Platform,Retweets,Likes,Country,Year,Month,Day,Hour,Text_Combined,Processed_Text_NLTK,Sentiment_Score_VADER,Sentiment_VADER,TextBlob_Subjectivity,TextBlob_Polarity,Sentiment_TextBlob
Feeling a sense of emptiness after a close friend moves away. Farewells are always sad.,Sad,2023-09-24 17:30:00,FriendMovingAwayHighSchool,Instagram,21.0,42.0,Canada,2023,9,24,17,feeling sense emptiness close friend moves away farewells always sad sayinggoodbye highschoolemotions,feel sens empti close friend move away farewel alway sad sayinggoodby highschoolemot,-0.3182,Negative,1.0,-0.5,Negative
Facing rejection from a dream college. Disheartened but determined to explore other paths.,Sad,2023-09-25 20:45:00,CollegeRejectionHighSchool,Facebook,19.0,37.0,UK,2023,9,25,20,facing rejection dream college disheartened determined explore paths collegedreams highschooljourney,face reject dream colleg dishearten determin explor path collegedream highschooljourney,-0.5106,Negative,0.0,0.0,Neutral
Encountering online toxicity during a gaming session. Hateful comments can ruin the fun.,Hate,2023-09-26 14:15:00,GamingToxicityHighSchool,Twitter,16.0,32.0,USA,2023,9,26,14,encountering online toxicity gaming session hateful comments ruin fun onlinegaming highschoolgamer,encount onlin toxic game session hate comment ruin fun onlinegam highschoolgam,-0.5719,Negative,0.2,0.3,Positive
Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence.,Bad,2023-09-27 17:30:00,BadHairDayBluesHighSchool,Instagram,18.0,36.0,Canada,2023,9,27,17,bad hair day feeling selfconscious bad hair days affect confidence badhairday highschoolconfidence,bad hair day feel selfconsci bad hair day affect confid badhairday highschoolconfid,-0.4939,Negative,0.6666666666666666,-0.6999999999999998,Negative
Feeling a sense of despair after a major project failure. Hard work didn't pay off this time.,Sad,2023-09-28 22:00:00,ProjectFailureDespairHighSchool,Facebook,21.0,41.0,UK,2023,9,28,22,feeling sense despair major project failure hard work didnt pay time projectstruggles highschoolhardships,feel sens despair major project failur hard work didnt pay time projectstruggl highschoolhardship,-0.6374,Negative,0.44722222222222224,-0.18194444444444446,Negative
Experiencing hate comments for expressing personal opinions. Online negativity prevails.,Hate,2023-09-29 15:45:00,OpinionsHateHighSchool,Twitter,24.0,48.0,USA,2023,9,29,15,experiencing hate comments expressing personal opinions online negativity prevails onlineopinions highschoolcriticism,experienc hate comment express person opinion onlin neg prevail onlineopinion highschoolcritic,-0.7906,Negative,0.6,-0.4,Negative
Having a string of bad luck with constant technology malfunctions. Tech troubles galore!,Bad,2023-09-30 18:20:00,TechMalfunctionWoesHighSchool,Instagram,22.0,43.0,Canada,2023,9,30,18,string bad luck constant technology malfunctions tech troubles galore techissues highschooltech,string bad luck constant technolog malfunct tech troubl galor techissu highschooltech,-0.5423,Negative,0.5,-0.3499999999999999,Negative
Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness.,Sad,2023-10-01 14:15:00,MissedEventBluesHighSchool,Facebook,20.0,39.0,UK,2023,10,1,14,missing longanticipated event due unexpected circumstances day filled sadness missedmoments highschoolregret,miss longanticip event due unexpect circumst day fill sad missedmo highschoolregret,-0.6249,Negative,0.58125,0.043750000000000004,Neutral
Trying out a new study technique for upcoming exams. Exploring different learning strategies.,Neutral,2023-10-02 16:45:00,StudyTechniqueExperimentHighSchool,Instagram,23.0,42.0,USA,2023,10,2,16,trying new study technique upcoming exams exploring different learning strategies studystrategies highschoolexams,tri new studi techniqu upcom exam explor differ learn strategi studystrategi highschoolexam,0.0,Neutral,0.5272727272727272,0.06818181818181818,Positive
Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness.,Neutral,2023-10-03 12:30:00,CommunityCleanupHighSchool,Twitter,26.0,50.0,Canada,2023,10,3,12,organizing community cleanup event cleaner neighborhood promoting environmental awareness environmentalefforts highschoolcommunity,organ commun cleanup event cleaner neighborhood promot environment awar environmentaleffort highschoolcommun,0.4939,Positive,0.0,0.0,Neutral
Sharing favorite book recommendations with classmates. Building a mini book club.,Neutral,2023-10-04 18:20:00,BookRecommendationsHighSchool,Facebook,19.0,38.0,UK,2023,10,4,18,sharing favorite book recommendations classmates building mini book club bookclub highschoolreads,share favorit book recommend classmat build mini book club bookclub highschoolread,0.7003,Positive,1.0,0.5,Positive
Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen.,Neutral,2023-10-05 14:15:00,BakeSaleRecipeExperimentHighSchool,Instagram,21.0,43.0,USA,2023,10,5,14,experimenting new recipe school bake sale baking adventures kitchen bakingadventures highschoolbakes,experi new recip school bake sale bake adventur kitchen bakingadventur highschoolbak,0.34,Positive,0.45454545454545453,0.13636363636363635,Positive
Collaborating on a school project with peers. Teamwork makes the dream work.,Neutral,2023-10-06 17:30:00,SchoolProjectCollaborationHighSchool,Twitter,18.0,36.0,Canada,2023,10,6,17,collaborating school project peers teamwork makes dream work teamwork highschoolprojects,collabor school project peer teamwork make dream work teamwork highschoolproject,0.25,Positive,0.0,0.0,Neutral
Attending a school club meeting to explore new interests. Dabbling in extracurricular activities.,Neutral,2023-10-07 20:45:00,ExtracurricularExplorationHighSchool,Instagram,22.0,45.0,UK,2023,10,7,20,attending school club meeting explore new interests dabbling extracurricular activities schoolclubs highschoolinterests,attend school club meet explor new interest dabbl extracurricular activ schoolclub highschoolinterest,0.25,Positive,0.45454545454545453,0.13636363636363635,Positive
Exploring a new part-time job opportunity for gaining work experience. Career development in progress.,Neutral,2023-10-08 15:15:00,PartTimeJobExplorationHighSchool,Facebook,24.0,48.0,USA,2023,10,8,15,exploring new parttime job opportunity gaining work experience career development progress careerdevelopment highschooljobs,explor new parttim job opportun gain work experi career develop progress careerdevelop highschooljob,0.8126,Positive,0.45454545454545453,0.13636363636363635,Positive
Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities.,Neutral,2023-10-09 22:00:00,SchoolAssemblyParticipationHighSchool,Twitter,20.0,40.0,Canada,2023,10,9,22,attending school assembly stay informed upcoming events announcements staying connected school activities schoolevents highschoolconnectivity,attend school assembl stay inform upcom event announc stay connect school activ schoolev highschoolconnect,0.0,Neutral,0.0,0.0,Neutral
Exploring a new hobby of photography during free time. Capturing moments through a lens.,Neutral,2023-10-10 14:15:00,PhotographyHobbyHighSchool,Instagram,25.0,49.0,UK,2023,10,10,14,exploring new hobby photography free time capturing moments lens photographyjourney highschoolhobbies,explor new hobbi photographi free time captur moment len photographyjourney highschoolhobbi,0.5106,Positive,0.6272727272727273,0.2681818181818182,Positive
Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers.,Neutral,2023-10-11 16:45:00,ScienceFairParticipationHighSchool,Facebook,19.0,37.0,USA,2023,10,11,16,participating science fair showcase unique experiment sharing knowledge peers sciencefair highschoolscience,particip scienc fair showcas uniqu experi share knowledg peer sciencefair highschoolsci,0.6249,Positive,0.95,0.5375,Positive
Attending a workshop on time management to enhance organizational skills. Striving for efficiency.,Neutral,2023-10-12 18:20:00,TimeManagementWorkshopHighSchool,Twitter,23.0,44.0,Canada,2023,10,12,18,attending workshop time management enhance organizational skills striving efficiency efficiencygoals highschoolskills,attend workshop time manag enhanc organiz skill strive effici efficiencygo highschoolskil,0.3612,Positive,0.0,0.0,Neutral
Volunteering at a local charity event to give back to the community. Contributing to social causes.,Neutral,2023-10-13 12:30:00,CharityEventVolunteerHighSchool,Instagram,20.0,39.0,UK,2023,10,13,12,volunteering local charity event give back community contributing social causes communityservice highschoolvolunteer,volunt local chariti event give back commun contribut social caus communityservic highschoolvolunt,0.4215,Positive,0.022222222222222223,0.011111111111111112,Neutral
Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action.,Neutral,2023-10-14 17:30:00,GroupProjectCollaborationHighSchool,Facebook,18.0,35.0,USA,2023,10,14,17,collaborating group project promote teamwork shared responsibilities group effort action teamspirit highschoolprojects,collabor group project promot teamwork share respons group effort action teamspirit highschoolproject,0.6124,Positive,0.1,0.1,Positive
Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress.,Neutral,2023-10-15 20:45:00,DebateClubParticipationHighSchool,Twitter,22.0,43.0,Canada,2023,10,15,20,participating debate club enhance critical thinking communication skills intellectual engagement progress debateskills highschoolintellect,particip debat club enhanc critic think commun skill intellectu engag progress debateskil highschoolintellect,0.7783,Positive,0.6000000000000001,0.15,Positive
Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around!,Happy,2023-10-16 15:45:00,BirthdaySurpriseHighSchool,Instagram,27.0,52.0,UK,2023,10,16,15,celebrating friends birthday surprise party joyful moments laughter around surpriseparty highschoolcelebration,celebr friend birthday surpris parti joy moment laughter around surpriseparti highschoolcelebr,0.9565,Positive,0.0,0.0,Neutral
Successfully completing a challenging coding project. Excitement for overcoming coding hurdles!,Happy,2023-10-17 12:30:00,CodingSuccessHighSchool,Twitter,24.0,48.0,USA,2023,10,17,12,successfully completing challenging coding project excitement overcoming coding hurdles codingtriumph highschooltech,success complet challeng code project excit overcom code hurdl codingtriumph highschooltech,0.7906,Positive,0.975,0.625,Positive
Attending a school talent show to support classmates. Applauding the diverse talents on display!,Happy,2023-10-18 16:45:00,TalentShowSupportHighSchool,Facebook,19.0,38.0,Canada,2023,10,18,16,attending school talent show support classmates applauding diverse talents display talentshow highschoolentertainment,attend school talent show support classmat applaud divers talent display talentshow highschoolentertain,0.891,Positive,0.0,0.0,Neutral
"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes!",Happy,2023-10-19 18:20:00,WeekendHikeHighSchool,Instagram,21.0,42.0,UK,2023,10,19,18,exploring new hiking trail friends weekend nature laughter good vibes natureadventures highschoolfriends,explor new hike trail friend weekend natur laughter good vibe natureadventur highschoolfriend,0.8481,Positive,0.5272727272727273,0.41818181818181815,Positive
Winning a friendly sports competition against rival schools. Victory celebrations in full swing!,Happy,2023-10-20 14:15:00,SportsVictoryHighSchool,Twitter,26.0,50.0,USA,2023,10,20,14,winning friendly sports competition rival schools victory celebrations full swing sportstriumph highschoolathletics,win friendli sport competit rival school victori celebr full swing sportstriumph highschoolathlet,0.765,Positive,0.6,0.4083333333333334,Positive
Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe!,Happy,2023-10-21 17:30:00,PenPalConnectionHighSchool,Facebook,23.0,45.0,Canada,2023,10,21,17,receiving heartfelt letter pen pal another country connecting across globe globalfriendship highschoolcorrespondence,receiv heartfelt letter pen pal anoth countri connect across globe globalfriendship highschoolcorrespond,0.5423,Positive,1.0,0.0,Neutral
Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity!,Happy,2023-10-22 20:45:00,MuralCreationHighSchool,Instagram,22.0,43.0,UK,2023,10,22,20,creating beautiful mural fellow art enthusiasts power collaboration creativity artcollaboration highschoolcreativity,creat beauti mural fellow art enthusiast power collabor creativ artcollabor highschoolcr,0.8779,Positive,1.0,0.85,Positive
Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes!,Happy,2015-11-10 16:45:00,ArtExhibitionJoyHighSchool,Instagram,23.0,44.0,USA,2015,11,10,16,participating schoolwide art exhibition witnessing creativity spreading positive vibes artisticexpression highschoolcreativity,particip schoolwid art exhibit wit creativ spread posit vibe artisticexpress highschoolcr,0.7351,Positive,0.5454545454545454,0.22727272727272727,Positive
Achieving a personal best in a track and field competition. The thrill of victory and self-improvement!,Happy,2016-09-14 12:30:00,TrackFieldSuccessHighSchool,Twitter,26.0,51.0,Canada,2016,9,14,12,achieving personal best track field competition thrill victory selfimprovement athleticachievement highschoolsports,achiev person best track field competit thrill victori selfimprov athleticachiev highschoolsport,0.7717,Positive,0.3,0.5,Positive
Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles!,Happy,2017-08-18 18:20:00,ScienceProjectSuccessHighSchool,Facebook,20.0,39.0,UK,2017,8,18,18,collaborating science project received recognition regional fair science triumphs smiles sciencefairwinner highschoolscience,collabor scienc project receiv recognit region fair scienc triumph smile sciencefairwinn highschoolsci,0.8126,Positive,0.9,0.7,Positive
