Text,Sentiment,Timestamp,User,Platform,Retweets,Likes,Country,Year,Month,Day,Hour,Processed_Text
attempting to impress the teacher with an elaborate science experiment science geek mode activated sciencegeek highschoolexperiments,Excitement,2023-09-03 22:00:00,ScienceExperimentProHighSchool,Twitter,23.0,44.0,UK,2023,9,3,22,attempt impress teacher elabor scienc experi scienc geek mode activ sciencegeek highschoolexperi
crafting intricate friendship bracelets for the whole squad friendship level expert weaver friendshipbracelets highschoolcrafts,Joy,2023-09-04 15:15:00,BraceletCraftsmanHighSchool,Instagram,19.0,37.0,USA,2023,9,4,15,craft intric friendship bracelet whole squad friendship level expert weaver friendshipbracelet highschoolcraft
attempting to beat the record for the most consecutive cartwheels cartwheel challenge underway cartwheelchallenge highschoolathlete,Excitement,2023-09-05 12:30:00,CartwheelMasterHighSchool,Twitter,27.0,52.0,Canada,2023,9,5,12,attempt beat record consecut cartwheel cartwheel challeng underway cartwheelchalleng highschoolathlet
organizing a movie marathon with friends popcorn and cinematic adventures await movienight highschoolmemories,Joy,2023-09-06 16:45:00,MovieMarathonHostHighSchool,Facebook,22.0,43.0,UK,2023,9,6,16,organ movi marathon friend popcorn cinemat adventur await movienight highschoolmemori
experimenting with a new hair color a bold change for a bold semester hairexperiment highschoolstyle,Excitement,2023-09-07 18:20:00,HairColorExperimentHighSchool,Instagram,20.0,39.0,USA,2023,9,7,18,experi new hair color bold chang bold semest hairexperi highschoolstyl
building a time capsule to capture memories for the future timetraveling emotions timecapsule highschoolnostalgia,Joy,2023-09-08 14:15:00,TimeCapsuleCreatorHighSchool,Facebook,26.0,48.0,Canada,2023,9,8,14,build time capsul captur memori futur timetravel emot timecapsul highschoolnostalgia
accidentally walked into the wrong classroom on the first day classroom mixup awkward start firstdayoops highschoolembarrassment,Embarrassed,2023-09-09 17:30:00,ClassroomBlunderHighSchool,Twitter,16.0,32.0,USA,2023,9,9,17,accident walk wrong classroom first day classroom mixup awkward start firstdayoop highschoolembarrass
trying out a new smoothie recipe for a healthy start to the week smoothie enthusiast level up healthyliving highschoolwellness,Excitement,2023-09-10 20:45:00,SmoothieConnoisseurHighSchool,Instagram,23.0,42.0,UK,2023,9,10,20,tri new smoothi recip healthi start week smoothi enthusiast level healthyliv highschoolwel
reflecting on the challenges of the school year feeling a bit overwhelmed with assignments schoolchallenges highschoolstruggles,Sad,2023-09-11 15:45:00,OverwhelmedHighSchoolStudent,Twitter,15.0,28.0,USA,2023,9,11,15,reflect challeng school year feel bit overwhelm assign schoolchalleng highschoolstruggl
encountered some meanspirited comments online dealing with online hate is never easy onlinehate highschoolreality,Hate,2023-09-12 12:30:00,DealingWithHateHighSchool,Instagram,18.0,36.0,Canada,2023,9,12,12,encount meanspirit comment onlin deal onlin hate never easi onlineh highschoolr
had a bad day at school everything seems to be going wrong badday highschoolblues,Bad,2023-09-13 16:45:00,ToughDayHighSchool,Facebook,20.0,40.0,UK,2023,9,13,16,bad day school everyth seem go wrong badday highschoolblu
feeling down after not making the sports team disappointment lingers disappointment highschoolsports,Sad,2023-09-14 18:20:00,SportsTeamRejectionHighSchool,Twitter,17.0,34.0,USA,2023,9,14,18,feel make sport team disappoint linger disappoint highschoolsport
witnessed a heated argument in the cafeteria unpleasant atmosphere at lunch cafeteriadrama highschooltension,Hate,2023-09-15 14:15:00,CafeteriaConflictHighSchool,Instagram,21.0,41.0,Canada,2023,9,15,14,wit heat argument cafeteria unpleas atmospher lunch cafeteriadrama highschooltens
received a notsogreat grade on a major project academic frustration setting in academicfrustration highschoolstress,Bad,2023-09-16 17:30:00,ProjectGradeDisappointmentHighSchool,Facebook,19.0,38.0,UK,2023,9,16,17,receiv notsogreat grade major project academ frustrat set academicfrustr highschoolstress
dealing with a personal setback sometimes life throws unexpected challenges lifechallenges highschoolstruggles,Sad,2023-09-17 20:45:00,PersonalSetbackHighSchool,Twitter,22.0,44.0,USA,2023,9,17,20,deal person setback sometim life throw unexpect challeng lifechalleng highschoolstruggl
feeling lonely on a saturday night sometimes solitude hits harder than expected lonelynights highschoolemotions,Sad,2023-09-18 22:00:00,LonelySaturdayHighSchool,Instagram,16.0,31.0,Canada,2023,9,18,22,feel lone saturday night sometim solitud hit harder expect lonelynight highschoolemot
experiencing cyberbullying hateful messages online are disheartening stopcyberbullying highschoolreality,Hate,2023-09-19 15:15:00,CyberbullyingVictimHighSchool,Facebook,14.0,27.0,UK,2023,9,19,15,experienc cyberbulli hate messag onlin dishearten stopcyberbulli highschoolr
caught in a torrential rainstorm without an umbrella todays weather is just bad luck badluck highschoolweather,Bad,2023-09-20 12:30:00,RainyDayBluesHighSchool,Twitter,18.0,35.0,USA,2023,9,20,12,caught torrenti rainstorm without umbrella today weather bad luck badluck highschoolweath
missing an important event due to unforeseen circumstances a day filled with sadness missedchances highschoolregret,Sad,2023-09-21 16:45:00,MissedOpportunityHighSchool,Instagram,20.0,39.0,Canada,2023,9,21,16,miss import event due unforeseen circumst day fill sad missedch highschoolregret
dealing with unfounded rumors circulating about personal life rumors can be hurtful rumormills highschooldrama,Hate,2023-09-22 18:20:00,RumorVictimHighSchool,Facebook,23.0,46.0,UK,2023,9,22,18,deal unfound rumor circul person life rumor hurt rumormil highschooldrama
got a flat tire on the way to an important meeting talk about a series of bad events badluckday highschoolstruggles,Bad,2023-09-23 14:15:00,FlatTireWoesHighSchool,Twitter,25.0,50.0,USA,2023,9,23,14,got flat tire way import meet talk seri bad event badluckday highschoolstruggl
feeling a sense of emptiness after a close friend moves away farewells are always sad sayinggoodbye highschoolemotions,Sad,2023-09-24 17:30:00,FriendMovingAwayHighSchool,Instagram,21.0,42.0,Canada,2023,9,24,17,feel sens empti close friend move away farewel alway sad sayinggoodby highschoolemot
facing rejection from a dream college disheartened but determined to explore other paths collegedreams highschooljourney,Sad,2023-09-25 20:45:00,CollegeRejectionHighSchool,Facebook,19.0,37.0,UK,2023,9,25,20,face reject dream colleg dishearten determin explor path collegedream highschooljourney
encountering online toxicity during a gaming session hateful comments can ruin the fun onlinegaming highschoolgamer,Hate,2023-09-26 14:15:00,GamingToxicityHighSchool,Twitter,16.0,32.0,USA,2023,9,26,14,encount onlin toxic game session hate comment ruin fun onlinegam highschoolgam
having a bad hair day and feeling selfconscious bad hair days can affect confidence badhairday highschoolconfidence,Bad,2023-09-27 17:30:00,BadHairDayBluesHighSchool,Instagram,18.0,36.0,Canada,2023,9,27,17,bad hair day feel selfconsci bad hair day affect confid badhairday highschoolconfid
feeling a sense of despair after a major project failure hard work didnt pay off this time projectstruggles highschoolhardships,Sad,2023-09-28 22:00:00,ProjectFailureDespairHighSchool,Facebook,21.0,41.0,UK,2023,9,28,22,feel sens despair major project failur hard work didnt pay time projectstruggl highschoolhardship
experiencing hate comments for expressing personal opinions online negativity prevails onlineopinions highschoolcriticism,Hate,2023-09-29 15:45:00,OpinionsHateHighSchool,Twitter,24.0,48.0,USA,2023,9,29,15,experienc hate comment express person opinion onlin neg prevail onlineopinion highschoolcritic
having a string of bad luck with constant technology malfunctions tech troubles galore techissues highschooltech,Bad,2023-09-30 18:20:00,TechMalfunctionWoesHighSchool,Instagram,22.0,43.0,Canada,2023,9,30,18,string bad luck constant technolog malfunct tech troubl galor techissu highschooltech
missing out on a longanticipated event due to unexpected circumstances a day filled with sadness missedmoments highschoolregret,Sad,2023-10-01 14:15:00,MissedEventBluesHighSchool,Facebook,20.0,39.0,UK,2023,10,1,14,miss longanticip event due unexpect circumst day fill sad missedmo highschoolregret
trying out a new study technique for upcoming exams exploring different learning strategies studystrategies highschoolexams,Neutral,2023-10-02 16:45:00,StudyTechniqueExperimentHighSchool,Instagram,23.0,42.0,USA,2023,10,2,16,tri new studi techniqu upcom exam explor differ learn strategi studystrategi highschoolexam
organizing a community cleanup event for a cleaner neighborhood promoting environmental awareness environmentalefforts highschoolcommunity,Neutral,2023-10-03 12:30:00,CommunityCleanupHighSchool,Twitter,26.0,50.0,Canada,2023,10,3,12,organ commun cleanup event cleaner neighborhood promot environment awar environmentaleffort highschoolcommun
sharing favorite book recommendations with classmates building a mini book club bookclub highschoolreads,Neutral,2023-10-04 18:20:00,BookRecommendationsHighSchool,Facebook,19.0,38.0,UK,2023,10,4,18,share favorit book recommend classmat build mini book club bookclub highschoolread
experimenting with a new recipe for a school bake sale baking adventures in the kitchen bakingadventures highschoolbakes,Neutral,2023-10-05 14:15:00,BakeSaleRecipeExperimentHighSchool,Instagram,21.0,43.0,USA,2023,10,5,14,experi new recip school bake sale bake adventur kitchen bakingadventur highschoolbak
collaborating on a school project with peers teamwork makes the dream work teamwork highschoolprojects,Neutral,2023-10-06 17:30:00,SchoolProjectCollaborationHighSchool,Twitter,18.0,36.0,Canada,2023,10,6,17,collabor school project peer teamwork make dream work teamwork highschoolproject
attending a school club meeting to explore new interests dabbling in extracurricular activities schoolclubs highschoolinterests,Neutral,2023-10-07 20:45:00,ExtracurricularExplorationHighSchool,Instagram,22.0,45.0,UK,2023,10,7,20,attend school club meet explor new interest dabbl extracurricular activ schoolclub highschoolinterest
exploring a new parttime job opportunity for gaining work experience career development in progress careerdevelopment highschooljobs,Neutral,2023-10-08 15:15:00,PartTimeJobExplorationHighSchool,Facebook,24.0,48.0,USA,2023,10,8,15,explor new parttim job opportun gain work experi career develop progress careerdevelop highschooljob
attending a school assembly to stay informed about upcoming events and announcements staying connected with school activities schoolevents highschoolconnectivity,Neutral,2023-10-09 22:00:00,SchoolAssemblyParticipationHighSchool,Twitter,20.0,40.0,Canada,2023,10,9,22,attend school assembl stay inform upcom event announc stay connect school activ schoolev highschoolconnect
exploring a new hobby of photography during free time capturing moments through a lens photographyjourney highschoolhobbies,Neutral,2023-10-10 14:15:00,PhotographyHobbyHighSchool,Instagram,25.0,49.0,UK,2023,10,10,14,explor new hobbi photographi free time captur moment len photographyjourney highschoolhobbi
participating in a science fair to showcase a unique experiment sharing knowledge with peers sciencefair highschoolscience,Neutral,2023-10-11 16:45:00,ScienceFairParticipationHighSchool,Facebook,19.0,37.0,USA,2023,10,11,16,particip scienc fair showcas uniqu experi share knowledg peer sciencefair highschoolsci
attending a workshop on time management to enhance organizational skills striving for efficiency efficiencygoals highschoolskills,Neutral,2023-10-12 18:20:00,TimeManagementWorkshopHighSchool,Twitter,23.0,44.0,Canada,2023,10,12,18,attend workshop time manag enhanc organiz skill strive effici efficiencygo highschoolskil
volunteering at a local charity event to give back to the community contributing to social causes communityservice highschoolvolunteer,Neutral,2023-10-13 12:30:00,CharityEventVolunteerHighSchool,Instagram,20.0,39.0,UK,2023,10,13,12,volunt local chariti event give back commun contribut social caus communityservic highschoolvolunt
collaborating on a group project to promote teamwork and shared responsibilities group effort in action teamspirit highschoolprojects,Neutral,2023-10-14 17:30:00,GroupProjectCollaborationHighSchool,Facebook,18.0,35.0,USA,2023,10,14,17,collabor group project promot teamwork share respons group effort action teamspirit highschoolproject
participating in a debate club to enhance critical thinking and communication skills intellectual engagement in progress debateskills highschoolintellect,Neutral,2023-10-15 20:45:00,DebateClubParticipationHighSchool,Twitter,22.0,43.0,Canada,2023,10,15,20,particip debat club enhanc critic think commun skill intellectu engag progress debateskil highschoolintellect
